phase_px,scale_factor,resize_kernel,line_angle,original_ocr_text,original_accuracy,processed_ocr_text,processed_accuracy,line_period,duty_cycle
0,0.5,lanczos,0,ANICNT CNT),0.15384615384615385,,0.0,64,0.5
0,0.5,nearest,0,ANICNT CNT),0.15384615384615385,,0.0,64,0.5
0,0.5,bilinear,0,ANICNT CNT),0.15384615384615385,,0.0,64,0.5
0,0.5,bicubic,0,ANICNT CNT),0.15384615384615385,,0.0,64,0.5
16,0.5,lanczos,0,"iv tof Li foe] TAL WANE Ee VN TINA XV 7
OO ee",0.0,,0.0,64,0.5
16,0.5,nearest,0,"iv tof Li foe] TAL WANE Ee VN TINA XV 7
OO ee",0.0,,0.0,64,0.5
16,0.5,bilinear,0,"iv tof Li foe] TAL WANE Ee VN TINA XV 7
OO ee",0.0,,0.0,64,0.5
16,0.5,bicubic,0,"iv tof Li foe] TAL WANE Ee VN TINA XV 7
OO ee",0.0,,0.0,64,0.5
32,0.5,lanczos,0,NOV LITE NT TL NL IVINS INO TU VV AT ZS,0.0,,0.0,64,0.5
32,0.5,nearest,0,NOV LITE NT TL NL IVINS INO TU VV AT ZS,0.0,,0.0,64,0.5
32,0.5,bilinear,0,NOV LITE NT TL NL IVINS INO TU VV AT ZS,0.0,,0.0,64,0.5
32,0.5,bicubic,0,NOV LITE NT TL NL IVINS INO TU VV AT ZS,0.0,,0.0,64,0.5
48,0.5,lanczos,0,,0.0,,0.0,64,0.5
48,0.5,nearest,0,,0.0,,0.0,64,0.5
48,0.5,bilinear,0,,0.0,,0.0,64,0.5
48,0.5,bicubic,0,,0.0,,0.0,64,0.5
0,0.5,lanczos,0,ABCDEFGHIJKLMNOPORSTUVWXYZ,0.9615384615384616,ABCDEFGHIJKLMNOPORSTUVWXYZ,0.9615384615384616,96,0.1
0,0.5,nearest,0,ABCDEFGHIJKLMNOPORSTUVWXYZ,0.9615384615384616,ABCDEFGHIJKLMNOPORSTUVWXYZ,0.9615384615384616,96,0.1
0,0.5,bilinear,0,ABCDEFGHIJKLMNOPORSTUVWXYZ,0.9615384615384616,ABCDEFGHIJKLMNOPORSTUVWXYZ,0.9615384615384616,96,0.1
0,0.5,bicubic,0,ABCDEFGHIJKLMNOPORSTUVWXYZ,0.9615384615384616,ABCDEFGHIJKLMNOPORSTUVWXYZ,0.9615384615384616,96,0.1
24,0.5,lanczos,0,,0.0,,0.0,96,0.1
24,0.5,nearest,0,,0.0,,0.0,96,0.1
24,0.5,bilinear,0,,0.0,,0.0,96,0.1
24,0.5,bicubic,0,,0.0,,0.0,96,0.1
48,0.5,lanczos,0,,0.0,,0.0,96,0.1
48,0.5,nearest,0,,0.0,,0.0,96,0.1
48,0.5,bilinear,0,,0.0,,0.0,96,0.1
48,0.5,bicubic,0,,0.0,,0.0,96,0.1
72,0.5,lanczos,0,,0.0,,0.0,96,0.1
72,0.5,nearest,0,,0.0,,0.0,96,0.1
72,0.5,bilinear,0,,0.0,,0.0,96,0.1
72,0.5,bicubic,0,,0.0,,0.0,96,0.1
0,0.5,lanczos,0,,0.0,,0.0,96,0.3
0,0.5,nearest,0,,0.0,,0.0,96,0.3
0,0.5,bilinear,0,,0.0,,0.0,96,0.3
0,0.5,bicubic,0,,0.0,,0.0,96,0.3
24,0.5,lanczos,0,,0.0,,0.0,96,0.3
24,0.5,nearest,0,,0.0,,0.0,96,0.3
24,0.5,bilinear,0,,0.0,,0.0,96,0.3
24,0.5,bicubic,0,,0.0,,0.0,96,0.3
48,0.5,lanczos,0,,0.0,,0.0,96,0.3
48,0.5,nearest,0,,0.0,,0.0,96,0.3
48,0.5,bilinear,0,,0.0,,0.0,96,0.3
48,0.5,bicubic,0,,0.0,,0.0,96,0.3
72,0.5,lanczos,0,,0.0,,0.0,96,0.3
72,0.5,nearest,0,,0.0,,0.0,96,0.3
72,0.5,bilinear,0,,0.0,,0.0,96,0.3
72,0.5,bicubic,0,,0.0,,0.0,96,0.3
0,0.5,lanczos,0,ARCTEECGH] [Ki MNOPORS TUVWXYZ,0.5769230769230769,ABCTEEGCHT IKI MNOPORS TLV XY 7,0.46153846153846156,96,0.5
0,0.5,nearest,0,ARCTEECGH] [Ki MNOPORS TUVWXYZ,0.5769230769230769,ARCIEFCH! IKTMNOPORS TUVAIXYZ,0.5769230769230769,96,0.5
0,0.5,bilinear,0,ARCTEECGH] [Ki MNOPORS TUVWXYZ,0.5769230769230769,ABCTEEGHT IKI MNOPORS TLV XY 7,0.5,96,0.5
0,0.5,bicubic,0,ARCTEECGH] [Ki MNOPORS TUVWXYZ,0.5769230769230769,ABCTEEGCHT IKI MNOPORS TLV XY 7,0.46153846153846156,96,0.5
24,0.5,lanczos,0,VIINUPUR UVVV Y,0.23076923076923073,,0.0,96,0.5
24,0.5,nearest,0,VIINUPUR UVVV Y,0.23076923076923073,,0.0,96,0.5
24,0.5,bilinear,0,VIINUPUR UVVV Y,0.23076923076923073,,0.0,96,0.5
24,0.5,bicubic,0,VIINUPUR UVVV Y,0.23076923076923073,,0.0,96,0.5
48,0.5,lanczos,0,,0.0,,0.0,96,0.5
48,0.5,nearest,0,,0.0,,0.0,96,0.5
48,0.5,bilinear,0,,0.0,,0.0,96,0.5
48,0.5,bicubic,0,,0.0,,0.0,96,0.5
72,0.5,lanczos,0,,0.0,,0.0,96,0.5
72,0.5,nearest,0,,0.0,,0.0,96,0.5
72,0.5,bilinear,0,,0.0,,0.0,96,0.5
72,0.5,bicubic,0,,0.0,,0.0,96,0.5
0,0.5,lanczos,45,Uy,0.038461538461538436,,0.0,8,0.1
0,0.5,nearest,45,Uy,0.038461538461538436,"a
<
é

\ABCDEF",0.0,8,0.1
0,0.5,bilinear,45,Uy,0.038461538461538436,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,8,0.1
0,0.5,bicubic,45,Uy,0.038461538461538436,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,8,0.1
2,0.5,lanczos,45,,0.0,DEFG,0.15384615384615385,8,0.1
2,0.5,nearest,45,,0.0,,0.0,8,0.1
2,0.5,bilinear,45,,0.0,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,8,0.1
2,0.5,bicubic,45,,0.0,ABCDEFGHIJKLMNOPRQRSTUVWXYZ,0.9615384615384616,8,0.1
4,0.5,lanczos,45,,0.0,ANY NEECHIIK MNOPOR: y \,0.34615384615384615,8,0.1
4,0.5,nearest,45,,0.0,"2
=
O
a
ca
<x",0.038461538461538436,8,0.1
4,0.5,bilinear,45,,0.0,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,8,0.1
4,0.5,bicubic,45,,0.0,ABCDEFGHIJKLMNOPRQRSTUVWXYZ,0.9615384615384616,8,0.1
6,0.5,lanczos,45,,0.0,WI WNAAANHIVIN AAA \,0.038461538461538436,8,0.1
6,0.5,nearest,45,,0.0,"N

ABCDEFGHISKLMN WO)",0.42307692307692313,8,0.1
6,0.5,bilinear,45,,0.0,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,8,0.1
6,0.5,bicubic,45,,0.0,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,8,0.1
0,0.5,lanczos,45,,0.0,,0.0,8,0.3
0,0.5,nearest,45,,0.0,yy,0.0,8,0.3
0,0.5,bilinear,45,,0.0,,0.0,8,0.3
0,0.5,bicubic,45,,0.0,"Y

Bs

\",0.0,8,0.3
2,0.5,lanczos,45,,0.0,,0.0,8,0.3
2,0.5,nearest,45,,0.0,,0.0,8,0.3
2,0.5,bilinear,45,,0.0,,0.0,8,0.3
2,0.5,bicubic,45,,0.0,,0.0,8,0.3
4,0.5,lanczos,45,,0.0,Vi,0.038461538461538436,8,0.3
4,0.5,nearest,45,,0.0,Vs,0.038461538461538436,8,0.3
4,0.5,bilinear,45,,0.0,Vi,0.038461538461538436,8,0.3
4,0.5,bicubic,45,,0.0,Vi,0.038461538461538436,8,0.3
6,0.5,lanczos,45,,0.0,,0.0,8,0.3
6,0.5,nearest,45,,0.0,,0.0,8,0.3
6,0.5,bilinear,45,,0.0,,0.0,8,0.3
6,0.5,bicubic,45,,0.0,,0.0,8,0.3
0,0.5,lanczos,45,"BRABUS N
SRO AARRAORORNRRR

Yy
YY hy

e",0.0,,0.0,8,0.5
0,0.5,nearest,45,"BRABUS N
SRO AARRAORORNRRR

Yy
YY hy

e",0.0,,0.0,8,0.5
0,0.5,bilinear,45,"BRABUS N
SRO AARRAORORNRRR

Yy
YY hy

e",0.0,"7,",0.0,8,0.5
0,0.5,bicubic,45,"BRABUS N
SRO AARRAORORNRRR

Yy
YY hy

e",0.0,,0.0,8,0.5
2,0.5,lanczos,45,"ANANSI AAS ARANRERRS\

RRNA ROR ARR",0.0,,0.0,8,0.5
2,0.5,nearest,45,"ANANSI AAS ARANRERRS\

RRNA ROR ARR",0.0,,0.0,8,0.5
2,0.5,bilinear,45,"ANANSI AAS ARANRERRS\

RRNA ROR ARR",0.0,,0.0,8,0.5
2,0.5,bicubic,45,"ANANSI AAS ARANRERRS\

RRNA ROR ARR",0.0,,0.0,8,0.5
4,0.5,lanczos,45,"IXIA

RAR RAO RRA",0.07692307692307687,,0.0,8,0.5
4,0.5,nearest,45,"IXIA

RAR RAO RRA",0.07692307692307687,Vs,0.038461538461538436,8,0.5
4,0.5,bilinear,45,"IXIA

RAR RAO RRA",0.07692307692307687,,0.0,8,0.5
4,0.5,bicubic,45,"IXIA

RAR RAO RRA",0.07692307692307687,,0.0,8,0.5
6,0.5,lanczos,45,"NANA (YSN NYHA \

NAAR NORA",0.0,,0.0,8,0.5
6,0.5,nearest,45,"NANA (YSN NYHA \

NAAR NORA",0.0,Ve,0.038461538461538436,8,0.5
6,0.5,bilinear,45,"NANA (YSN NYHA \

NAAR NORA",0.0,,0.0,8,0.5
6,0.5,bicubic,45,"NANA (YSN NYHA \

NAAR NORA",0.0,,0.0,8,0.5
0,0.5,lanczos,45,"~ABCDEFGHISKLMNOPQRSTUVW% V7
~~",0.6538461538461539,"5 RRR
-ABCDEFGHIJKLMNOPQRSTUVWXYZ",0.7307692307692308,12,0.1
0,0.5,nearest,45,"~ABCDEFGHISKLMNOPQRSTUVW% V7
~~",0.6538461538461539,"RYZE

ABCDEFGHIJKLMNORQRSTUV

LE
ee",0.46153846153846156,12,0.1
0,0.5,bilinear,45,"~ABCDEFGHISKLMNOPQRSTUVW% V7
~~",0.6538461538461539,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,12,0.1
0,0.5,bicubic,45,"~ABCDEFGHISKLMNOPQRSTUVW% V7
~~",0.6538461538461539,ABCDEFGHIJKLMNOPRQRSTUVWXYZ,0.9615384615384616,12,0.1
3,0.5,lanczos,45,,0.0,"BCD JOPORSTUVWXYZ.
~ABCDEFGHIJKLMNOPQRSTUVWXYZ",0.23076923076923073,12,0.1
3,0.5,nearest,45,,0.0,"WARY

AY

ws

ABCDEFGHIJKLMNORQRS)",0.15384615384615385,12,0.1
3,0.5,bilinear,45,,0.0,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,12,0.1
3,0.5,bicubic,45,,0.0,ABCDEFGHIJKLMNOPRQRSTUVWXYZ,0.9615384615384616,12,0.1
6,0.5,lanczos,45,"Zs

HIJKLMNOPORSTU'

G
""7

MW)
ols
>
C)

wy
(YX",0.0,"\ N N KY WN) y) JDO PST \Y YO
~ABCDEFGHIJKLMNOPQRSTUVWXVZ",0.0,12,0.1
6,0.5,nearest,45,"Zs

HIJKLMNOPORSTU'

G
""7

MW)
ols
>
C)

wy
(YX",0.0,"ABCDEFGHIJKLMN

QRORSKNYY",0.6538461538461539,12,0.1
6,0.5,bilinear,45,"Zs

HIJKLMNOPORSTU'

G
""7

MW)
ols
>
C)

wy
(YX",0.0,ABCDEFGHISJKLMNOPQRSTUVWXYZ,0.9615384615384616,12,0.1
6,0.5,bicubic,45,"Zs

HIJKLMNOPORSTU'

G
""7

MW)
ols
>
C)

wy
(YX",0.0,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,12,0.1
9,0.5,lanczos,45,"re,

SHISKRVENOPRC

mi

BCD)

WS

f\",0.0,"S ADSAPAQKHNP py A S N
- ABCDEFGHIJKLMNOPQRSTUVWXYZ",0.038461538461538436,12,0.1
9,0.5,nearest,45,"re,

SHISKRVENOPRC

mi

BCD)

WS

f\",0.0,ABCDEFGHIJKLMNO\,0.5769230769230769,12,0.1
9,0.5,bilinear,45,"re,

SHISKRVENOPRC

mi

BCD)

WS

f\",0.0,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,12,0.1
9,0.5,bicubic,45,"re,

SHISKRVENOPRC

mi

BCD)

WS

f\",0.0,ABCDEFGHIJKLMNOPRQRSTUVWXYZ,0.9615384615384616,12,0.1
0,0.5,lanczos,45,,0.0,,0.0,12,0.3
0,0.5,nearest,45,,0.0,,0.0,12,0.3
0,0.5,bilinear,45,,0.0,,0.0,12,0.3
0,0.5,bicubic,45,,0.0,,0.0,12,0.3
3,0.5,lanczos,45,,0.0,,0.0,12,0.3
3,0.5,nearest,45,,0.0,,0.0,12,0.3
3,0.5,bilinear,45,,0.0,,0.0,12,0.3
3,0.5,bicubic,45,,0.0,,0.0,12,0.3
6,0.5,lanczos,45,,0.0,,0.0,12,0.3
6,0.5,nearest,45,,0.0,,0.0,12,0.3
6,0.5,bilinear,45,,0.0,,0.0,12,0.3
6,0.5,bicubic,45,,0.0,,0.0,12,0.3
9,0.5,lanczos,45,,0.0,,0.0,12,0.3
9,0.5,nearest,45,,0.0,,0.0,12,0.3
9,0.5,bilinear,45,,0.0,,0.0,12,0.3
9,0.5,bicubic,45,,0.0,,0.0,12,0.3
0,0.5,lanczos,45,,0.0,,0.0,12,0.5
0,0.5,nearest,45,,0.0,,0.0,12,0.5
0,0.5,bilinear,45,,0.0,,0.0,12,0.5
0,0.5,bicubic,45,,0.0,,0.0,12,0.5
3,0.5,lanczos,45,"NANWNIAWAQRAW RR
WWW. WW",0.07692307692307687,,0.0,12,0.5
3,0.5,nearest,45,"NANWNIAWAQRAW RR
WWW. WW",0.07692307692307687,,0.0,12,0.5
3,0.5,bilinear,45,"NANWNIAWAQRAW RR
WWW. WW",0.07692307692307687,,0.0,12,0.5
3,0.5,bicubic,45,"NANWNIAWAQRAW RR
WWW. WW",0.07692307692307687,,0.0,12,0.5
6,0.5,lanczos,45,NASSAR QW,0.07692307692307687,,0.0,12,0.5
6,0.5,nearest,45,NASSAR QW,0.07692307692307687,,0.0,12,0.5
6,0.5,bilinear,45,NASSAR QW,0.07692307692307687,,0.0,12,0.5
6,0.5,bicubic,45,NASSAR QW,0.07692307692307687,,0.0,12,0.5
9,0.5,lanczos,45,"WAQYSIIINGWAA

NERA",0.07692307692307687,,0.0,12,0.5
9,0.5,nearest,45,"WAQYSIIINGWAA

NERA",0.07692307692307687,,0.0,12,0.5
9,0.5,bilinear,45,"WAQYSIIINGWAA

NERA",0.07692307692307687,,0.0,12,0.5
9,0.5,bicubic,45,"WAQYSIIINGWAA

NERA",0.07692307692307687,,0.0,12,0.5
0,0.5,lanczos,45,"ABC SDPEEGHISKNVNOPORSRY VWXYZ
Ss",0.46153846153846156,ABCDEFGHISKEMNOPQRSTUVWXYZ,0.9230769230769231,16,0.1
0,0.5,nearest,45,"ABC SDPEEGHISKNVNOPORSRY VWXYZ
Ss",0.46153846153846156,"\
-ABCDEFGHIJKLMINOPQRSTUVWHYZ:",0.7692307692307692,16,0.1
0,0.5,bilinear,45,"ABC SDPEEGHISKNVNOPORSRY VWXYZ
Ss",0.46153846153846156,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,16,0.1
0,0.5,bicubic,45,"ABC SDPEEGHISKNVNOPORSRY VWXYZ
Ss",0.46153846153846156,ABCDEFGHISKEMNOPQRSTUVWXYZ,0.9230769230769231,16,0.1
4,0.5,lanczos,45,"\
~ABCDEFGHISJKLMNOPQRSTUVWXYZ |
NO",0.6538461538461539,ABCDEFGHIJKLEMNOPRQRSTUVWXYZ,0.9230769230769231,16,0.1
4,0.5,nearest,45,"\
~ABCDEFGHISJKLMNOPQRSTUVWXYZ |
NO",0.6538461538461539,ABCDEFGHIJKLMNOPQRSTUWWNZ.,0.8461538461538461,16,0.1
4,0.5,bilinear,45,"\
~ABCDEFGHISJKLMNOPQRSTUVWXYZ |
NO",0.6538461538461539,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,16,0.1
4,0.5,bicubic,45,"\
~ABCDEFGHISJKLMNOPQRSTUVWXYZ |
NO",0.6538461538461539,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,16,0.1
8,0.5,lanczos,45,"A iS)
Ni BIS NS) RE
SDEFGHIKEM| | VIZ
VEN
PO D
SEROV VX T",0.0,"~ABCDEFGHIJKLMNOPQRSTUVWXYZ

SY",0.8076923076923077,16,0.1
8,0.5,nearest,45,"A iS)
Ni BIS NS) RE
SDEFGHIKEM| | VIZ
VEN
PO D
SEROV VX T",0.0,“ABCDEFGHIJKLMNOPQRSTUVWHYZ.,0.8846153846153846,16,0.1
8,0.5,bilinear,45,"A iS)
Ni BIS NS) RE
SDEFGHIKEM| | VIZ
VEN
PO D
SEROV VX T",0.0,ABCDEFGHISJKLMNOPQRSTUVWXYZ,0.9615384615384616,16,0.1
8,0.5,bicubic,45,"A iS)
Ni BIS NS) RE
SDEFGHIKEM| | VIZ
VEN
PO D
SEROV VX T",0.0,ABCDEFGHISKLMNOPQRSTUVWXYZ,0.9615384615384616,16,0.1
12,0.5,lanczos,45,"/\ i.) NW MI A f| S .
~ABCDEFGHIJKLMNOPQRS| SVAWXYZ~",0.0,": CVINOPORSTUVIWXYZ
~ABCDEFGHIJKLMNOPQRSTUVWXYZ

MR inn",0.0,16,0.1
12,0.5,nearest,45,"/\ i.) NW MI A f| S .
~ABCDEFGHIJKLMNOPQRS| SVAWXYZ~",0.0,"A
B
CDE!
FGH
IJ
KLM
INORQRSTUVWXYZ.
SS

NS",0.34615384615384615,16,0.1
12,0.5,bilinear,45,"/\ i.) NW MI A f| S .
~ABCDEFGHIJKLMNOPQRS| SVAWXYZ~",0.0,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,16,0.1
12,0.5,bicubic,45,"/\ i.) NW MI A f| S .
~ABCDEFGHIJKLMNOPQRS| SVAWXYZ~",0.0,ABCDEFGHISKLMNOPQRSTUVWXYZ,0.9615384615384616,16,0.1
0,0.5,lanczos,45,"~\
WECIERSRN RAR RRR
Q",0.15384615384615385,,0.0,16,0.3
0,0.5,nearest,45,"~\
WECIERSRN RAR RRR
Q",0.15384615384615385,,0.0,16,0.3
0,0.5,bilinear,45,"~\
WECIERSRN RAR RRR
Q",0.15384615384615385,,0.0,16,0.3
0,0.5,bicubic,45,"~\
WECIERSRN RAR RRR
Q",0.15384615384615385,,0.0,16,0.3
4,0.5,lanczos,45,"WAS WSR RAWARORO RAMA
Q",0.07692307692307687,,0.0,16,0.3
4,0.5,nearest,45,"WAS WSR RAWARORO RAMA
Q",0.07692307692307687,,0.0,16,0.3
4,0.5,bilinear,45,"WAS WSR RAWARORO RAMA
Q",0.07692307692307687,,0.0,16,0.3
4,0.5,bicubic,45,"WAS WSR RAWARORO RAMA
Q",0.07692307692307687,,0.0,16,0.3
8,0.5,lanczos,45,"ROARK NAY NANNY \ ROR BWA S\N
KS",0.0,,0.0,16,0.3
8,0.5,nearest,45,"ROARK NAY NANNY \ ROR BWA S\N
KS",0.0,,0.0,16,0.3
8,0.5,bilinear,45,"ROARK NAY NANNY \ ROR BWA S\N
KS",0.0,,0.0,16,0.3
8,0.5,bicubic,45,"ROARK NAY NANNY \ ROR BWA S\N
KS",0.0,,0.0,16,0.3
12,0.5,lanczos,45,‘8 RCASRAR AA RAAAARORGRE WIR,0.0,,0.0,16,0.3
12,0.5,nearest,45,‘8 RCASRAR AA RAAAARORGRE WIR,0.0,,0.0,16,0.3
12,0.5,bilinear,45,‘8 RCASRAR AA RAAAARORGRE WIR,0.0,,0.0,16,0.3
12,0.5,bicubic,45,‘8 RCASRAR AA RAAAARORGRE WIR,0.0,,0.0,16,0.3
0,0.5,lanczos,45,"RRWIRAWAAWRAQWR
N R

SS SRA MYX N N WAS \

—

RAN",0.0,,0.0,16,0.5
0,0.5,nearest,45,"RRWIRAWAAWRAQWR
N R

SS SRA MYX N N WAS \

—

RAN",0.0,,0.0,16,0.5
0,0.5,bilinear,45,"RRWIRAWAAWRAQWR
N R

SS SRA MYX N N WAS \

—

RAN",0.0,,0.0,16,0.5
0,0.5,bicubic,45,"RRWIRAWAAWRAQWR
N R

SS SRA MYX N N WAS \

—

RAN",0.0,,0.0,16,0.5
4,0.5,lanczos,45,"ABRAHAM RRP ANWARAARRVO
WAI WWW wer y)

74",0.0,NSLS,0.07692307692307687,16,0.5
4,0.5,nearest,45,"ABRAHAM RRP ANWARAARRVO
WAI WWW wer y)

74",0.0,"IN

RRO
Rss",0.11538461538461542,16,0.5
4,0.5,bilinear,45,"ABRAHAM RRP ANWARAARRVO
WAI WWW wer y)

74",0.0,"»
WRIMARARB",0.11538461538461542,16,0.5
4,0.5,bicubic,45,"ABRAHAM RRP ANWARAARRVO
WAI WWW wer y)

74",0.0,ROR MWRWG,0.11538461538461542,16,0.5
8,0.5,lanczos,45,"WARS
NASA

SO qw
RWS

WS NAN RRA",0.0,,0.0,16,0.5
8,0.5,nearest,45,"WARS
NASA

SO qw
RWS

WS NAN RRA",0.0,,0.0,16,0.5
8,0.5,bilinear,45,"WARS
NASA

SO qw
RWS

WS NAN RRA",0.0,,0.0,16,0.5
8,0.5,bicubic,45,"WARS
NASA

SO qw
RWS

WS NAN RRA",0.0,,0.0,16,0.5
12,0.5,lanczos,45,WARSSRRSANRAMNAASGIRRRRRA,0.07692307692307687,,0.0,16,0.5
12,0.5,nearest,45,WARSSRRSANRAMNAASGIRRRRRA,0.07692307692307687,,0.0,16,0.5
12,0.5,bilinear,45,WARSSRRSANRAMNAASGIRRRRRA,0.07692307692307687,,0.0,16,0.5
12,0.5,bicubic,45,WARSSRRSANRAMNAASGIRRRRRA,0.07692307692307687,,0.0,16,0.5
0,0.5,lanczos,45,"3\
MABCDERGHUKEMNGORORS TOV eS
\",0.3076923076923077,,0.0,24,0.1
0,0.5,nearest,45,"3\
MABCDERGHUKEMNGORORS TOV eS
\",0.3076923076923077,v aS,0.038461538461538436,24,0.1
0,0.5,bilinear,45,"3\
MABCDERGHUKEMNGORORS TOV eS
\",0.3076923076923077,v aS,0.038461538461538436,24,0.1
0,0.5,bicubic,45,"3\
MABCDERGHUKEMNGORORS TOV eS
\",0.3076923076923077,v aS,0.038461538461538436,24,0.1
6,0.5,lanczos,45,"KB CDE EG HIRANO POR SRI VIREO
NS",0.15384615384615385,,0.0,24,0.1
6,0.5,nearest,45,"KB CDE EG HIRANO POR SRI VIREO
NS",0.15384615384615385,,0.0,24,0.1
6,0.5,bilinear,45,"KB CDE EG HIRANO POR SRI VIREO
NS",0.15384615384615385,,0.0,24,0.1
6,0.5,bicubic,45,"KB CDE EG HIRANO POR SRI VIREO
NS",0.15384615384615385,,0.0,24,0.1
12,0.5,lanczos,45,MABCDERGHNKEMNORQR TUVWKYSS,0.6153846153846154,,0.0,24,0.1
12,0.5,nearest,45,MABCDERGHNKEMNORQR TUVWKYSS,0.6153846153846154,,0.0,24,0.1
12,0.5,bilinear,45,MABCDERGHNKEMNORQR TUVWKYSS,0.6153846153846154,,0.0,24,0.1
12,0.5,bicubic,45,MABCDERGHNKEMNORQR TUVWKYSS,0.6153846153846154,,0.0,24,0.1
18,0.5,lanczos,45,"ABCDERGANY S
MABCDERGHIKEMNORORS SVS",0.038461538461538436,,0.0,24,0.1
18,0.5,nearest,45,"ABCDERGANY S
MABCDERGHIKEMNORORS SVS",0.038461538461538436,,0.0,24,0.1
18,0.5,bilinear,45,"ABCDERGANY S
MABCDERGHIKEMNORORS SVS",0.038461538461538436,,0.0,24,0.1
18,0.5,bicubic,45,"ABCDERGANY S
MABCDERGHIKEMNORORS SVS",0.038461538461538436,,0.0,24,0.1
0,0.5,lanczos,45,"y N : 5 5 r\\
WAS QASRAG RANA QR",0.0,,0.0,24,0.3
0,0.5,nearest,45,"y N : 5 5 r\\
WAS QASRAG RANA QR",0.0,"RS RRRESAARAMAROAYRARRWE
x",0.11538461538461542,24,0.3
0,0.5,bilinear,45,"y N : 5 5 r\\
WAS QASRAG RANA QR",0.0,,0.0,24,0.3
0,0.5,bicubic,45,"y N : 5 5 r\\
WAS QASRAG RANA QR",0.0,,0.0,24,0.3
6,0.5,lanczos,45,"LA \

WOH
XX

BAIR AAR RO RNR",0.0,,0.0,24,0.3
6,0.5,nearest,45,"LA \

WOH
XX

BAIR AAR RO RNR",0.0,,0.0,24,0.3
6,0.5,bilinear,45,"LA \

WOH
XX

BAIR AAR RO RNR",0.0,,0.0,24,0.3
6,0.5,bicubic,45,"LA \

WOH
XX

BAIR AAR RO RNR",0.0,,0.0,24,0.3
12,0.5,lanczos,45,"ANS
NASR
BINNEY
NUNRQRORS
WN Y
- YS RS",0.0,,0.0,24,0.3
12,0.5,nearest,45,"ANS
NASR
BINNEY
NUNRQRORS
WN Y
- YS RS",0.0,,0.0,24,0.3
12,0.5,bilinear,45,"ANS
NASR
BINNEY
NUNRQRORS
WN Y
- YS RS",0.0,,0.0,24,0.3
12,0.5,bicubic,45,"ANS
NASR
BINNEY
NUNRQRORS
WN Y
- YS RS",0.0,,0.0,24,0.3
18,0.5,lanczos,45,ERR ARRRRQRORS A SWRA,0.11538461538461542,,0.0,24,0.3
18,0.5,nearest,45,ERR ARRRRQRORS A SWRA,0.11538461538461542,,0.0,24,0.3
18,0.5,bilinear,45,ERR ARRRRQRORS A SWRA,0.11538461538461542,,0.0,24,0.3
18,0.5,bicubic,45,ERR ARRRRQRORS A SWRA,0.11538461538461542,\,0.0,24,0.3
0,0.5,lanczos,45,"RSQ
RRA

Ge

ts Ve,
jj

RANA
BWR",0.0,,0.0,24,0.5
0,0.5,nearest,45,"RSQ
RRA

Ge

ts Ve,
jj

RANA
BWR",0.0,,0.0,24,0.5
0,0.5,bilinear,45,"RSQ
RRA

Ge

ts Ve,
jj

RANA
BWR",0.0,,0.0,24,0.5
0,0.5,bicubic,45,"RSQ
RRA

Ge

ts Ve,
jj

RANA
BWR",0.0,,0.0,24,0.5
6,0.5,lanczos,45,"NAAR SAR ROS NNN
RRSAARWVRRRAVw",0.0,,0.0,24,0.5
6,0.5,nearest,45,"NAAR SAR ROS NNN
RRSAARWVRRRAVw",0.0,,0.0,24,0.5
6,0.5,bilinear,45,"NAAR SAR ROS NNN
RRSAARWVRRRAVw",0.0,,0.0,24,0.5
6,0.5,bicubic,45,"NAAR SAR ROS NNN
RRSAARWVRRRAVw",0.0,,0.0,24,0.5
12,0.5,lanczos,45,"WR QARRSNANRERR RRR
VERGARA",0.0,,0.0,24,0.5
12,0.5,nearest,45,"WR QARRSNANRERR RRR
VERGARA",0.0,,0.0,24,0.5
12,0.5,bilinear,45,"WR QARRSNANRERR RRR
VERGARA",0.0,,0.0,24,0.5
12,0.5,bicubic,45,"WR QARRSNANRERR RRR
VERGARA",0.0,,0.0,24,0.5
18,0.5,lanczos,45,,0.0,,0.0,24,0.5
18,0.5,nearest,45,,0.0,,0.0,24,0.5
18,0.5,bilinear,45,,0.0,,0.0,24,0.5
18,0.5,bicubic,45,,0.0,,0.0,24,0.5
0,0.5,lanczos,45,ABCDERSRNKNIVORQRERI IRIS,0.34615384615384615,,0.0,32,0.1
0,0.5,nearest,45,ABCDERSRNKNIVORQRERI IRIS,0.34615384615384615,,0.0,32,0.1
0,0.5,bilinear,45,ABCDERSRNKNIVORQRERI IRIS,0.34615384615384615,,0.0,32,0.1
