phase_px,scale_factor,resize_kernel,line_angle,original_ocr_text,original_accuracy,processed_ocr_text,processed_accuracy,line_period,duty_cycle
2,0.5,nearest,45,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,8,0.1
2,0.5,bilinear,45,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,8,0.1
2,0.5,bicubic,45,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,ABCDEFGHISJKLMNOPQRSTUVWXYZ,0.9615384615384616,8,0.1
4,0.5,lanczos,45,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,ABCDEFGHISJKLMNOPQRSTUVWXYZ,0.9615384615384616,8,0.1
4,0.5,nearest,45,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,8,0.1
4,0.5,bilinear,45,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,ABCDEFGHISJKLMNOPQRSTUVWXYZ,0.9615384615384616,8,0.1
4,0.5,bicubic,45,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,ABCDEFGHISJKLMNOPQRSTUVWXYZ,0.9615384615384616,8,0.1
6,0.5,lanczos,45,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,ABCDEFGHISJKLMNOPQRSTUVWXYZ,0.9615384615384616,8,0.1
6,0.5,nearest,45,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,ABCDEFGHISJKLMNOPQRSTUVWXYZ,0.9615384615384616,8,0.1
6,0.5,bilinear,45,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,ABCDEFGHISJKLMNOPQRSTUVWXYZ,0.9615384615384616,8,0.1
6,0.5,bicubic,45,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,ABCDEFGHISJKLMNOPQRSTUVWXYZ,0.9615384615384616,8,0.1
0,0.5,lanczos,45,"TS
O

berhas

o™%
‘cc
“hhh
Mell
ye
Sseé

t

awsh

m oO
OM

watews

@

canny,

4

wore

vagen
j

vabews

on
9
teat)",0.0,ABCDEFGHIJKLMNOPQRSTUVWXY2Z,0.9615384615384616,8,0.3
0,0.5,nearest,45,"TS
O

berhas

o™%
‘cc
“hhh
Mell
ye
Sseé

t

awsh

m oO
OM

watews

@

canny,

4

wore

vagen
j

vabews

on
9
teat)",0.0,ANOPQRSTUVWXYZ,0.5384615384615384,8,0.3
0,0.5,bilinear,45,"TS
O

berhas

o™%
‘cc
“hhh
Mell
ye
Sseé

t

awsh

m oO
OM

watews

@

canny,

4

wore

vagen
j

vabews

on
9
teat)",0.0,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,8,0.3
0,0.5,bicubic,45,"TS
O

berhas

o™%
‘cc
“hhh
Mell
ye
Sseé

t

awsh

m oO
OM

watews

@

canny,

4

wore

vagen
j

vabews

on
9
teat)",0.0,ABCDEFGHIJKLMNOPQRSTUVWXY2Z,0.9615384615384616,8,0.3
2,0.5,lanczos,45,"Cv

berlae

Cy
CD
4
tawrws
| is
t %
eat
wag
ha

rae

a
arwn

5
vere
Lp
""L
waben,
‘bbe

4

wamre,

wegen
wales,
‘r
4
‘tea
‘,
a4
bealern
444
bode
%
biawrd
4
‘ecu
(7,
Wabeod
A
ce

fa.
reeks,",0.0,ABCDEFGHIJKLMNOPORSTUVWXYZ,0.9615384615384616,8,0.3
2,0.5,nearest,45,"Cv

berlae

Cy
CD
4
tawrws
| is
t %
eat
wag
ha

rae

a
arwn

5
vere
Lp
""L
waben,
‘bbe

4

wamre,

wegen
wales,
‘r
4
‘tea
‘,
a4
bealern
444
bode
%
biawrd
4
‘ecu
(7,
Wabeod
A
ce

fa.
reeks,",0.0,ANOPQRSTUVWXYZ,0.5384615384615384,8,0.3
2,0.5,bilinear,45,"Cv

berlae

Cy
CD
4
tawrws
| is
t %
eat
wag
ha

rae

a
arwn

5
vere
Lp
""L
waben,
‘bbe

4

wamre,

wegen
wales,
‘r
4
‘tea
‘,
a4
bealern
444
bode
%
biawrd
4
‘ecu
(7,
Wabeod
A
ce

fa.
reeks,",0.0,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,8,0.3
2,0.5,bicubic,45,"Cv

berlae

Cy
CD
4
tawrws
| is
t %
eat
wag
ha

rae

a
arwn

5
vere
Lp
""L
waben,
‘bbe

4

wamre,

wegen
wales,
‘r
4
‘tea
‘,
a4
bealern
444
bode
%
biawrd
4
‘ecu
(7,
Wabeod
A
ce

fa.
reeks,",0.0,ABCDEFGHIJKLMNOPORSTUVWXYZ,0.9615384615384616,8,0.3
4,0.5,lanczos,45,"“awn,

""%
vont)

y

4

bonen
tr
tf}
CZ
taWrwa
0% 5
een
%

belo

Vn
4
J
rns
Lous
qares
oP
Waa
‘

4
wren,
7
ashes
esa

4

trees

agen
4

tadewe
“Ty
4
eat
lo
5
badews
yt
5
badiew’
0%
baweas
V4
‘ced
CT
Co
y
me

vows",0.0,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,8,0.3
4,0.5,nearest,45,"“awn,

""%
vont)

y

4

bonen
tr
tf}
CZ
taWrwa
0% 5
een
%

belo

Vn
4
J
rns
Lous
qares
oP
Waa
‘

4
wren,
7
ashes
esa

4

trees

agen
4

tadewe
“Ty
4
eat
lo
5
badews
yt
5
badiew’
0%
baweas
V4
‘ced
CT
Co
y
me

vows",0.0,"WXYZ

MNOPQRSTUV",0.3846153846153846,8,0.3
4,0.5,bilinear,45,"“awn,

""%
vont)

y

4

bonen
tr
tf}
CZ
taWrwa
0% 5
een
%

belo

Vn
4
J
rns
Lous
qares
oP
Waa
‘

4
wren,
7
ashes
esa

4

trees

agen
4

tadewe
“Ty
4
eat
lo
5
badews
yt
5
badiew’
0%
baweas
V4
‘ced
CT
Co
y
me

vows",0.0,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,8,0.3
4,0.5,bicubic,45,"“awn,

""%
vont)

y

4

bonen
tr
tf}
CZ
taWrwa
0% 5
een
%

belo

Vn
4
J
rns
Lous
qares
oP
Waa
‘

4
wren,
7
ashes
esa

4

trees

agen
4

tadewe
“Ty
4
eat
lo
5
badews
yt
5
badiew’
0%
baweas
V4
‘ced
CT
Co
y
me

vows",0.0,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,8,0.3
6,0.5,lanczos,45,"tree,
%
aad

g
ferns

s
Si
oe

trdanm
wo
i)
ews
Pa
LY
beahee.
%
7)

vere,

BP
Kaew
j

ware
iG Lf
vedas
‘hg
2
hsb
Vhtifebs
iy
vadbura
,0%
aw)
Com
4

trhanm
$44
bebe
""4

beams,

E%
4
‘cord

Ss
bebead

LE

Yon,",0.0,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,8,0.3
6,0.5,nearest,45,"tree,
%
aad

g
ferns

s
Si
oe

trdanm
wo
i)
ews
Pa
LY
beahee.
%
7)

vere,

BP
Kaew
j

ware
iG Lf
vedas
‘hg
2
hsb
Vhtifebs
iy
vadbura
,0%
aw)
Com
4

trhanm
$44
bebe
""4

beams,

E%
4
‘cord

Ss
bebead

LE

Yon,",0.0,,0.0,8,0.3
6,0.5,bilinear,45,"tree,
%
aad

g
ferns

s
Si
oe

trdanm
wo
i)
ews
Pa
LY
beahee.
%
7)

vere,

BP
Kaew
j

ware
iG Lf
vedas
‘hg
2
hsb
Vhtifebs
iy
vadbura
,0%
aw)
Com
4

trhanm
$44
bebe
""4

beams,

E%
4
‘cord

Ss
bebead

LE

Yon,",0.0,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,8,0.3
6,0.5,bicubic,45,"tree,
%
aad

g
ferns

s
Si
oe

trdanm
wo
i)
ews
Pa
LY
beahee.
%
7)

vere,

BP
Kaew
j

ware
iG Lf
vedas
‘hg
2
hsb
Vhtifebs
iy
vadbura
,0%
aw)
Com
4

trhanm
$44
bebe
""4

beams,

E%
4
‘cord

Ss
bebead

LE

Yon,",0.0,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,8,0.3
0,0.5,lanczos,45,"ar
4,
ay)
Vertes

U0
CY

yp
4:

Ion",0.0,,0.0,8,0.5
0,0.5,nearest,45,"ar
4,
ay)
Vertes

U0
CY

yp
4:

Ion",0.0,,0.0,8,0.5
0,0.5,bilinear,45,"ar
4,
ay)
Vertes

U0
CY

yp
4:

Ion",0.0,"UV

oT

\
S

LL",0.038461538461538436,8,0.5
0,0.5,bicubic,45,"ar
4,
ay)
Vertes

U0
CY

yp
4:

Ion",0.0,,0.0,8,0.5
2,0.5,lanczos,45,"UWS

Werbae

Ui 4
CD
""4
hadbens
I"",

4 %
‘ea
way

laws.

""4,
Lo
Sy,
5
4%
Veo
44
trad
%
Ncxrrh
44
‘ery
CC
teh
A
CL

26by,",0.0,,0.0,8,0.5
2,0.5,nearest,45,"UWS

Werbae

Ui 4
CD
""4
hadbens
I"",

4 %
‘ea
way

laws.

""4,
Lo
Sy,
5
4%
Veo
44
trad
%
Ncxrrh
44
‘ery
CC
teh
A
CL

26by,",0.0,"ee
booed
Le",0.038461538461538436,8,0.5
2,0.5,bilinear,45,"UWS

Werbae

Ui 4
CD
""4
hadbens
I"",

4 %
‘ea
way

laws.

""4,
Lo
Sy,
5
4%
Veo
44
trad
%
Ncxrrh
44
‘ery
CC
teh
A
CL

26by,",0.0,,0.0,8,0.5
2,0.5,bicubic,45,"UWS

Werbae

Ui 4
CD
""4
hadbens
I"",

4 %
‘ea
way

laws.

""4,
Lo
Sy,
5
4%
Veo
44
trad
%
Ncxrrh
44
‘ery
CC
teh
A
CL

26by,",0.0,,0.0,8,0.5
4,0.5,lanczos,45,"LIFTS

4
vrrths

“f
whe

wrre,s,
4

4

arem

tens
Cv
Ge

V4

Valtas
tah
44
beter
V%
tered)
YU;
44
anf)
afte
es
Valea

ty

rey",0.0,,0.0,8,0.5
4,0.5,nearest,45,"LIFTS

4
vrrths

“f
whe

wrre,s,
4

4

arem

tens
Cv
Ge

V4

Valtas
tah
44
beter
V%
tered)
YU;
44
anf)
afte
es
Valea

ty

rey",0.0,,0.0,8,0.5
4,0.5,bilinear,45,"LIFTS

4
vrrths

“f
whe

wrre,s,
4

4

arem

tens
Cv
Ge

V4

Valtas
tah
44
beter
V%
tered)
YU;
44
anf)
afte
es
Valea

ty

rey",0.0,,0.0,8,0.5
4,0.5,bicubic,45,"LIFTS

4
vrrths

“f
whe

wrre,s,
4

4

arem

tens
Cv
Ge

V4

Valtas
tah
44
beter
V%
tered)
YU;
44
anf)
afte
es
Valea

ty

rey",0.0,,0.0,8,0.5
6,0.5,lanczos,45,"Me Vj

v4rt4a
Vooeea
4
Mle
hy
4
v4brrs
Vi
ty
Ly
aA

4
Seber,

44
4
babes
pe,
C3

brash
VOY
4
Ay
of?
(ty
brhres
LB
LA
Cy

ton,",0.0,"Got
Vy

Garo,
ey

GW
Thos
woe,
wipe
(os
US
iy

Lid",0.0,8,0.5
6,0.5,nearest,45,"Me Vj

v4rt4a
Vooeea
4
Mle
hy
4
v4brrs
Vi
ty
Ly
aA

4
Seber,

44
4
babes
pe,
C3

brash
VOY
4
Ay
of?
(ty
brhres
LB
LA
Cy

ton,",0.0,"op
whe
von,
ge
vhs
L%
La
Lhd
0%
ae

i
C4
Cha
LE

od",0.0,8,0.5
6,0.5,bilinear,45,"Me Vj

v4rt4a
Vooeea
4
Mle
hy
4
v4brrs
Vi
ty
Ly
aA

4
Seber,

44
4
babes
pe,
C3

brash
VOY
4
Ay
of?
(ty
brhres
LB
LA
Cy

ton,",0.0,,0.0,8,0.5
6,0.5,bicubic,45,"Me Vj

v4rt4a
Vooeea
4
Mle
hy
4
v4brrs
Vi
ty
Ly
aA

4
Seber,

44
4
babes
pe,
C3

brash
VOY
4
Ay
of?
(ty
brhres
LB
LA
Cy

ton,",0.0,"age

bathe",0.0,8,0.5
0,0.5,lanczos,45,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,12,0.1
0,0.5,nearest,45,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,12,0.1
0,0.5,bilinear,45,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,ABCDEFGHISJKLMNOPQRSTUVWXYZ,0.9615384615384616,12,0.1
0,0.5,bicubic,45,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,ABCDEFGHISJKLMNOPQRSTUVWXYZ,0.9615384615384616,12,0.1
3,0.5,lanczos,45,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,12,0.1
3,0.5,nearest,45,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,12,0.1
3,0.5,bilinear,45,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,ABCDEFGHISJKLMNOPQRSTUVWXYZ,0.9615384615384616,12,0.1
3,0.5,bicubic,45,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,ABCDEFGHISJKLMNOPQRSTUVWXYZ,0.9615384615384616,12,0.1
6,0.5,lanczos,45,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,ABCDEFGHISJKLMNOPQRSTUVWXYZ,0.9615384615384616,12,0.1
6,0.5,nearest,45,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,12,0.1
6,0.5,bilinear,45,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,12,0.1
6,0.5,bicubic,45,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,ABCDEFGHISJKLMNOPQRSTUVWXYZ,0.9615384615384616,12,0.1
9,0.5,lanczos,45,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,ABCDEFGHISJKLMNOPQRSTUVWXYZ,0.9615384615384616,12,0.1
9,0.5,nearest,45,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,12,0.1
9,0.5,bilinear,45,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,12,0.1
9,0.5,bicubic,45,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,ABCDEFGHISJKLMNOPQRSTUVWXYZ,0.9615384615384616,12,0.1
0,0.5,lanczos,45,,0.0,,0.0,12,0.3
0,0.5,nearest,45,,0.0,,0.0,12,0.3
0,0.5,bilinear,45,,0.0,,0.0,12,0.3
0,0.5,bicubic,45,,0.0,,0.0,12,0.3
3,0.5,lanczos,45,,0.0,,0.0,12,0.3
3,0.5,nearest,45,,0.0,,0.0,12,0.3
3,0.5,bilinear,45,,0.0,,0.0,12,0.3
3,0.5,bicubic,45,,0.0,,0.0,12,0.3
6,0.5,lanczos,45,,0.0,,0.0,12,0.3
6,0.5,nearest,45,,0.0,,0.0,12,0.3
6,0.5,bilinear,45,,0.0,,0.0,12,0.3
6,0.5,bicubic,45,,0.0,,0.0,12,0.3
9,0.5,lanczos,45,,0.0,,0.0,12,0.3
9,0.5,nearest,45,,0.0,,0.0,12,0.3
9,0.5,bilinear,45,,0.0,,0.0,12,0.3
9,0.5,bicubic,45,,0.0,,0.0,12,0.3
0,0.5,lanczos,45,,0.0,,0.0,12,0.5
0,0.5,nearest,45,,0.0,,0.0,12,0.5
0,0.5,bilinear,45,,0.0,,0.0,12,0.5
0,0.5,bicubic,45,,0.0,,0.0,12,0.5
3,0.5,lanczos,45,,0.0,,0.0,12,0.5
3,0.5,nearest,45,,0.0,,0.0,12,0.5
3,0.5,bilinear,45,,0.0,,0.0,12,0.5
3,0.5,bicubic,45,,0.0,,0.0,12,0.5
6,0.5,lanczos,45,,0.0,,0.0,12,0.5
6,0.5,nearest,45,,0.0,,0.0,12,0.5
6,0.5,bilinear,45,,0.0,,0.0,12,0.5
6,0.5,bicubic,45,,0.0,,0.0,12,0.5
9,0.5,lanczos,45,,0.0,,0.0,12,0.5
9,0.5,nearest,45,,0.0,,0.0,12,0.5
9,0.5,bilinear,45,,0.0,,0.0,12,0.5
9,0.5,bicubic,45,,0.0,,0.0,12,0.5
0,0.5,lanczos,45,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,ABCDEFGHISJKLMNOPQRSTUVWXYZ,0.9615384615384616,16,0.1
0,0.5,nearest,45,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,16,0.1
0,0.5,bilinear,45,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,16,0.1
0,0.5,bicubic,45,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,ABCDEFGHISJKLMNOPQRSTUVWXYZ,0.9615384615384616,16,0.1
4,0.5,lanczos,45,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,ABCDEFGHISJKLMNOPQRSTUVWXYZ,0.9615384615384616,16,0.1
4,0.5,nearest,45,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,16,0.1
4,0.5,bilinear,45,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,ABCDEFGHISJKLMNOPQRSTUVWXYZ,0.9615384615384616,16,0.1
4,0.5,bicubic,45,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,ABCDEFGHISKLMNOPQRSTUVWXYZ,0.9615384615384616,16,0.1
8,0.5,lanczos,45,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,16,0.1
8,0.5,nearest,45,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,16,0.1
8,0.5,bilinear,45,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,16,0.1
8,0.5,bicubic,45,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,16,0.1
12,0.5,lanczos,45,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,16,0.1
12,0.5,nearest,45,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,16,0.1
12,0.5,bilinear,45,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,16,0.1
12,0.5,bicubic,45,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,16,0.1
0,0.5,lanczos,45,,0.0,=f.,0.0,16,0.3
0,0.5,nearest,45,,0.0,,0.0,16,0.3
0,0.5,bilinear,45,,0.0,=f,0.0,16,0.3
0,0.5,bicubic,45,,0.0,"tis

=f.",0.0,16,0.3
4,0.5,lanczos,45,,0.0,,0.0,16,0.3
4,0.5,nearest,45,,0.0,,0.0,16,0.3
4,0.5,bilinear,45,,0.0,,0.0,16,0.3
4,0.5,bicubic,45,,0.0,,0.0,16,0.3
8,0.5,lanczos,45,,0.0,,0.0,16,0.3
8,0.5,nearest,45,,0.0,,0.0,16,0.3
8,0.5,bilinear,45,,0.0,,0.0,16,0.3
8,0.5,bicubic,45,,0.0,,0.0,16,0.3
12,0.5,lanczos,45,,0.0,,0.0,16,0.3
12,0.5,nearest,45,,0.0,,0.0,16,0.3
12,0.5,bilinear,45,,0.0,,0.0,16,0.3
12,0.5,bicubic,45,,0.0,,0.0,16,0.3
0,0.5,lanczos,45,"mwah

tae
tv
tdad",0.0,,0.0,16,0.5
0,0.5,nearest,45,"mwah

tae
tv
tdad",0.0,"vrs

Med
Gh
thd",0.038461538461538436,16,0.5
0,0.5,bilinear,45,"mwah

tae
tv
tdad",0.0,,0.0,16,0.5
0,0.5,bicubic,45,"mwah

tae
tv
tdad",0.0,,0.0,16,0.5
4,0.5,lanczos,45,"wma

wae

7m",0.0,"tbs

tt

ts",0.0,16,0.5
4,0.5,nearest,45,"wma

wae

7m",0.0,"ths
rts

tae",0.0,16,0.5
4,0.5,bilinear,45,"wma

wae

7m",0.0,"oo,

a

“a

aga)
<7
ober

BL,
a

6)

i

ts5

Tt

ts",0.0,16,0.5
4,0.5,bicubic,45,"wma

wae

7m",0.0,"iss

tt

ths",0.0,16,0.5
8,0.5,lanczos,45,"aa,

Lf,
vbr
a)
ew’
is
OY.
4
ta
fr
ba
ff

60:

mwah

aS,",0.0,,0.0,16,0.5
8,0.5,nearest,45,"aa,

Lf,
vbr
a)
ew’
is
OY.
4
ta
fr
ba
ff

60:

mwah

aS,",0.0,,0.0,16,0.5
8,0.5,bilinear,45,"aa,

Lf,
vbr
a)
ew’
is
OY.
4
ta
fr
ba
ff

60:

mwah

aS,",0.0,,0.0,16,0.5
8,0.5,bicubic,45,"aa,

Lf,
vbr
a)
ew’
is
OY.
4
ta
fr
ba
ff

60:

mwah

aS,",0.0,,0.0,16,0.5
12,0.5,lanczos,45,,0.0,,0.0,16,0.5
12,0.5,nearest,45,,0.0,,0.0,16,0.5
12,0.5,bilinear,45,,0.0,,0.0,16,0.5
12,0.5,bicubic,45,,0.0,,0.0,16,0.5
0,0.5,lanczos,45,,0.0,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,24,0.1
0,0.5,nearest,45,,0.0,"SHISKLMNOPQRSTUVWXYZ

ErG",0.5,24,0.1
0,0.5,bilinear,45,,0.0,ABCDEFGHISJKLMNOPQRSTUVWXYZ,0.9615384615384616,24,0.1
0,0.5,bicubic,45,,0.0,ABCDEFGHISJKLMNOPQRSTUVWXYZ,0.9615384615384616,24,0.1
6,0.5,lanczos,45,,0.0,ABCDEFGHISJKLMNOPQRSTUVWXYZ,0.9615384615384616,24,0.1
6,0.5,nearest,45,,0.0,ABCDEFGHISKLMNOPQRSTUVWXYZ,0.9615384615384616,24,0.1
6,0.5,bilinear,45,,0.0,ABCDEFGHISJKLMNOPQRSTUVWXYZ,0.9615384615384616,24,0.1
6,0.5,bicubic,45,,0.0,ABCDEFGHISJKLMNOPQRSTUVWXYZ,0.9615384615384616,24,0.1
12,0.5,lanczos,45,">
L

STUVWRXY",0.2692307692307693,ABCDEFGHISJKLMNOPQRSTUVWXYZ,0.9615384615384616,24,0.1
12,0.5,nearest,45,">
L

STUVWRXY",0.2692307692307693,,0.0,24,0.1
12,0.5,bilinear,45,">
L

STUVWRXY",0.2692307692307693,ABCDEFGHISJKLMNOPQRSTUVWXYZ,0.9615384615384616,24,0.1
12,0.5,bicubic,45,">
L

STUVWRXY",0.2692307692307693,ABCDEFGHISJKLMNOPQRSTUVWXYZ,0.9615384615384616,24,0.1
18,0.5,lanczos,45,,0.0,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,24,0.1
18,0.5,nearest,45,,0.0,,0.0,24,0.1
18,0.5,bilinear,45,,0.0,ABCDEFGHISJKLMNOPQRSTUVWXYZ,0.9615384615384616,24,0.1
18,0.5,bicubic,45,,0.0,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,24,0.1
0,0.5,lanczos,45,,0.0,,0.0,24,0.3
0,0.5,nearest,45,,0.0,,0.0,24,0.3
0,0.5,bilinear,45,,0.0,,0.0,24,0.3
0,0.5,bicubic,45,,0.0,,0.0,24,0.3
6,0.5,lanczos,45,,0.0,,0.0,24,0.3
6,0.5,nearest,45,,0.0,,0.0,24,0.3
6,0.5,bilinear,45,,0.0,,0.0,24,0.3
6,0.5,bicubic,45,,0.0,,0.0,24,0.3
12,0.5,lanczos,45,,0.0,,0.0,24,0.3
12,0.5,nearest,45,,0.0,,0.0,24,0.3
12,0.5,bilinear,45,,0.0,,0.0,24,0.3
12,0.5,bicubic,45,,0.0,,0.0,24,0.3
18,0.5,lanczos,45,,0.0,,0.0,24,0.3
18,0.5,nearest,45,,0.0,,0.0,24,0.3
18,0.5,bilinear,45,,0.0,,0.0,24,0.3
18,0.5,bicubic,45,,0.0,,0.0,24,0.3
0,0.5,lanczos,45,,0.0,,0.0,24,0.5
0,0.5,nearest,45,,0.0,,0.0,24,0.5
0,0.5,bilinear,45,,0.0,,0.0,24,0.5
0,0.5,bicubic,45,,0.0,,0.0,24,0.5
6,0.5,lanczos,45,"iD

(a

a",0.038461538461538436,,0.0,24,0.5
6,0.5,nearest,45,"iD

(a

a",0.038461538461538436,,0.0,24,0.5
6,0.5,bilinear,45,"iD

(a

a",0.038461538461538436,,0.0,24,0.5
6,0.5,bicubic,45,"iD

(a

a",0.038461538461538436,,0.0,24,0.5
12,0.5,lanczos,45,,0.0,"ABE we re rat

SALMNG

yee",0.07692307692307687,24,0.5
12,0.5,nearest,45,,0.0,,0.0,24,0.5
12,0.5,bilinear,45,,0.0,,0.0,24,0.5
12,0.5,bicubic,45,,0.0,"XY

""
WW",0.038461538461538436,24,0.5
18,0.5,lanczos,45,"=v
’

‘ X y

bob

w
ry

Wor

Waa

on
wha

Le",0.0,"PQOOHes OI
‘ ' ens
a YENSY i ea >)
BRIS Ley SRE OR. ENN wy WWXYS",0.0,24,0.5
18,0.5,nearest,45,"=v
’

‘ X y

bob

w
ry

Wor

Waa

on
wha

Le",0.0,"?

ah
WAY

WOON TAS VE
ert Cre ' Wik",0.0,24,0.5
18,0.5,bilinear,45,"=v
’

‘ X y

bob

w
ry

Wor

Waa

on
wha

Le",0.0,"PQIOOP Ey 1

ADSCORFGRIIKOMNORD

ey
-4

AAAS

C",0.0,24,0.5
18,0.5,bicubic,45,"=v
’

‘ X y

bob

w
ry

Wor

Waa

on
wha

Le",0.0,"PQOO PSY RAAT ERY
ABSOBEGRIIKOMENO PORS TOV",0.0,24,0.5
0,0.5,lanczos,45,,0.0,,0.0,32,0.1
0,0.5,nearest,45,,0.0,,0.0,32,0.1
0,0.5,bilinear,45,,0.0,,0.0,32,0.1
0,0.5,bicubic,45,,0.0,,0.0,32,0.1
8,0.5,lanczos,45,"RSTUVWXYZ

ABCD",0.11538461538461542,"~
L

ABCDE",0.038461538461538436,32,0.1
8,0.5,nearest,45,"RSTUVWXYZ

ABCD",0.11538461538461542,">
L

RSTUVWXY

ry
q
oO

©

MN

4

~s

K

WW

O
iL

ABCDE",0.0,32,0.1
8,0.5,bilinear,45,"RSTUVWXYZ

ABCD",0.11538461538461542,"=
L

ABCD",0.038461538461538436,32,0.1
8,0.5,bicubic,45,"RSTUVWXYZ

ABCD",0.11538461538461542,"3
L

RSTUVWXY

Q

5D
r

K

ABCDE",0.0,32,0.1
16,0.5,lanczos,45,,0.0,"HISKEMNOPQRSTUVWXYZ

DEFG",0.42307692307692313,32,0.1
16,0.5,nearest,45,,0.0,,0.0,32,0.1
16,0.5,bilinear,45,,0.0,,0.0,32,0.1
16,0.5,bicubic,45,,0.0,"HIJKEMNOPOR

DEFG",0.34615384615384615,32,0.1
24,0.5,lanczos,45,,0.0,,0.0,32,0.1
24,0.5,nearest,45,,0.0,,0.0,32,0.1
24,0.5,bilinear,45,,0.0,,0.0,32,0.1
24,0.5,bicubic,45,,0.0,,0.0,32,0.1
